ImuData<roll_degs=1.4000, pitch_degs=-0.8000, accels=[-0.1372, -0.2254, -9.7020],         self.ang_vels=[-0.0087, 0.0017, 0.0175]>
ImuData<roll_degs=9.9000, pitch_degs=-0.7000, accels=[-0.1078, -1.6954, -9.6040],         self.ang_vels=[0.2094, 0.0017, 0.0175]>
ImuData<roll_degs=9.9000, pitch_degs=-0.7000, accels=[-0.0980, -1.6464, -9.6236],         self.ang_vels=[0.2129, 0.0017, 0.0175]>
ImuData<roll_degs=10.0000, pitch_degs=-0.7000, accels=[-0.0882, -1.7248, -9.6530],         self.ang_vels=[0.2199, 0.0035, 0.0157]>
ImuData<roll_degs=10.1000, pitch_degs=-0.7000, accels=[-0.0980, -1.6954, -9.6432],         self.ang_vels=[0.2217, 0.0035, 0.0175]>
ImuData<roll_degs=10.1000, pitch_degs=-0.7000, accels=[-0.1078, -1.7346, -9.6530],         self.ang_vels=[0.2269, 0.0035, 0.0175]>
ImuData<roll_degs=10.2000, pitch_degs=-0.7000, accels=[-0.1078, -1.6954, -9.6040],         self.ang_vels=[0.2321, 0.0035, 0.0175]>
ImuData<roll_degs=10.2000, pitch_degs=-0.7000, accels=[-0.1078, -1.7248, -9.6040],         self.ang_vels=[0.2391, 0.0017, 0.0175]>
ImuData<roll_degs=10.3000, pitch_degs=-0.7000, accels=[-0.1078, -1.7248, -9.5648],         self.ang_vels=[0.2461, 0.0017, 0.0175]>
ImuData<roll_degs=10.3000, pitch_degs=-0.7000, accels=[-0.1176, -1.7542, -9.5256],         self.ang_vels=[0.2478, 0.0017, 0.0175]>
ImuData<roll_degs=10.4000, pitch_degs=-0.7000, accels=[-0.0686, -1.7836, -9.5452],         self.ang_vels=[0.2478, 0.0017, 0.0175]>
ImuData<roll_degs=10.5000, pitch_degs=-0.7000, accels=[-0.1274, -1.7836, -9.5648],         self.ang_vels=[0.2409, 0.0017, 0.0175]>
ImuData<roll_degs=10.5000, pitch_degs=-0.7000, accels=[-0.0882, -1.7934, -9.5452],         self.ang_vels=[0.2374, 0.0017, 0.0175]>
ImuData<roll_degs=10.6000, pitch_degs=-0.7000, accels=[-0.0882, -1.8130, -9.5844],         self.ang_vels=[0.2251, 0.0017, 0.0175]>
ImuData<roll_degs=10.6000, pitch_degs=-0.7000, accels=[-0.0882, -1.8130, -9.5452],         self.ang_vels=[0.2217, 0.0017, 0.0175]>
ImuData<roll_degs=10.7000, pitch_degs=-0.7000, accels=[-0.0980, -1.8522, -9.5452],         self.ang_vels=[0.2164, 0.0017, 0.0175]>
ImuData<roll_degs=10.7000, pitch_degs=-0.7000, accels=[-0.0686, -1.8522, -9.5648],         self.ang_vels=[0.2094, 0.0017, 0.0175]>
ImuData<roll_degs=10.8000, pitch_degs=-0.7000, accels=[-0.0784, -1.8718, -9.5550],         self.ang_vels=[0.2042, 0.0035, 0.0175]>
ImuData<roll_degs=10.8000, pitch_degs=-0.7000, accels=[-0.0882, -1.8816, -9.5746],         self.ang_vels=[0.1955, 0.0017, 0.0175]>
ImuData<roll_degs=10.9000, pitch_degs=-0.7000, accels=[-0.0882, -1.8718, -9.5844],         self.ang_vels=[0.1850, 0.0017, 0.0175]>
ImuData<roll_degs=10.9000, pitch_degs=-0.7000, accels=[-0.0980, -1.8718, -9.5550],         self.ang_vels=[0.1815, 0.0017, 0.0175]>
ImuData<roll_degs=10.9000, pitch_degs=-0.7000, accels=[-0.0980, -1.8620, -9.5060],         self.ang_vels=[0.1728, 0.0035, 0.0175]>
ImuData<roll_degs=11.0000, pitch_degs=-0.7000, accels=[-0.1470, -1.8522, -9.5746],         self.ang_vels=[0.1693, 0.0035, 0.0175]>
ImuData<roll_degs=11.0000, pitch_degs=-0.7000, accels=[-0.0980, -1.8718, -9.5550],         self.ang_vels=[0.1676, 0.0017, 0.0175]>
ImuData<roll_degs=11.1000, pitch_degs=-0.7000, accels=[-0.1176, -1.8914, -9.5550],         self.ang_vels=[0.1641, 0.0017, 0.0175]>
ImuData<roll_degs=11.1000, pitch_degs=-0.7000, accels=[-0.1078, -1.9208, -9.5746],         self.ang_vels=[0.1658, 0.0017, 0.0175]>
ImuData<roll_degs=11.1000, pitch_degs=-0.7000, accels=[-0.1274, -1.8914, -9.5746],         self.ang_vels=[0.1658, 0.0017, 0.0175]>
ImuData<roll_degs=11.2000, pitch_degs=-0.7000, accels=[-0.1176, -1.8816, -9.5746],         self.ang_vels=[0.1676, 0.0017, 0.0175]>
ImuData<roll_degs=11.2000, pitch_degs=-0.7000, accels=[-0.1176, -1.9110, -9.5746],         self.ang_vels=[0.1676, 0.0017, 0.0175]>
ImuData<roll_degs=11.3000, pitch_degs=-0.7000, accels=[-0.1176, -1.9012, -9.5746],         self.ang_vels=[0.1676, 0.0017, 0.0157]>
ImuData<roll_degs=11.3000, pitch_degs=-0.7000, accels=[-0.1078, -1.9306, -9.5746],         self.ang_vels=[0.1676, 0.0017, 0.0157]>
ImuData<roll_degs=11.4000, pitch_degs=-0.7000, accels=[-0.1176, -1.8914, -9.5648],         self.ang_vels=[0.1676, 0.0035, 0.0157]>
ImuData<roll_degs=11.4000, pitch_degs=-0.7000, accels=[-0.1274, -1.9306, -9.5452],         self.ang_vels=[0.1693, 0.0035, 0.0175]>
ImuData<roll_degs=11.4000, pitch_degs=-0.7000, accels=[-0.1470, -1.9110, -9.5354],         self.ang_vels=[0.1728, 0.0035, 0.0175]>
ImuData<roll_degs=11.5000, pitch_degs=-0.7000, accels=[-0.0882, -1.9306, -9.5256],         self.ang_vels=[0.1728, 0.0017, 0.0175]>
ImuData<roll_degs=11.5000, pitch_degs=-0.7000, accels=[-0.1274, -1.9306, -9.5746],         self.ang_vels=[0.1780, 0.0035, 0.0175]>
ImuData<roll_degs=11.6000, pitch_degs=-0.7000, accels=[-0.0980, -1.9698, -9.4864],         self.ang_vels=[0.1780, 0.0035, 0.0175]>
ImuData<roll_degs=11.6000, pitch_degs=-0.7000, accels=[-0.0784, -1.9600, -9.5452],         self.ang_vels=[0.1815, 0.0017, 0.0157]>
ImuData<roll_degs=11.7000, pitch_degs=-0.7000, accels=[-0.0980, -1.9992, -9.5844],         self.ang_vels=[0.1798, 0.0017, 0.0157]>
ImuData<roll_degs=11.7000, pitch_degs=-0.7000, accels=[-0.1470, -1.9894, -9.5844],         self.ang_vels=[0.1798, 0.0017, 0.0175]>
ImuData<roll_degs=11.7000, pitch_degs=-0.7000, accels=[-0.1274, -1.9992, -9.5942],         self.ang_vels=[0.1815, 0.0035, 0.0175]>
ImuData<roll_degs=11.8000, pitch_degs=-0.7000, accels=[-0.1176, -1.9894, -9.5942],         self.ang_vels=[0.1885, 0.0035, 0.0175]>
ImuData<roll_degs=11.8000, pitch_degs=-0.7000, accels=[-0.1274, -1.9698, -9.6138],         self.ang_vels=[0.1920, 0.0035, 0.0175]>
ImuData<roll_degs=11.9000, pitch_degs=-0.7000, accels=[-0.0980, -1.9796, -9.6138],         self.ang_vels=[0.2025, 0.0035, 0.0175]>
ImuData<roll_degs=11.9000, pitch_degs=-0.7000, accels=[-0.0882, -1.9600, -9.5746],         self.ang_vels=[0.2094, 0.0035, 0.0175]>
ImuData<roll_degs=12.0000, pitch_degs=-0.7000, accels=[-0.0882, -2.0482, -9.5942],         self.ang_vels=[0.2129, 0.0052, 0.0175]>
ImuData<roll_degs=12.0000, pitch_degs=-0.7000, accels=[-0.1372, -1.9894, -9.6040],         self.ang_vels=[0.2234, 0.0035, 0.0157]>
ImuData<roll_degs=12.1000, pitch_degs=-0.7000, accels=[-0.1176, -2.0090, -9.5452],         self.ang_vels=[0.2286, 0.0035, 0.0157]>
ImuData<roll_degs=12.1000, pitch_degs=-0.7000, accels=[-0.0980, -2.0384, -9.5550],         self.ang_vels=[0.2391, 0.0052, 0.0157]>
ImuData<roll_degs=12.2000, pitch_degs=-0.7000, accels=[-0.0784, -2.0580, -9.5354],         self.ang_vels=[0.2531, 0.0052, 0.0157]>
ImuData<roll_degs=12.3000, pitch_degs=-0.7000, accels=[-0.0686, -2.1070, -9.5648],         self.ang_vels=[0.2548, 0.0052, 0.0157]>
ImuData<roll_degs=12.3000, pitch_degs=-0.7000, accels=[-0.0882, -2.0972, -9.5550],         self.ang_vels=[0.2601, 0.0052, 0.0157]>
ImuData<roll_degs=12.4000, pitch_degs=-0.7000, accels=[-0.0980, -2.0580, -9.5158],         self.ang_vels=[0.2635, 0.0035, 0.0175]>
ImuData<roll_degs=12.5000, pitch_degs=-0.7000, accels=[-0.1470, -2.0188, -9.5354],         self.ang_vels=[0.2670, 0.0035, 0.0175]>
ImuData<roll_degs=12.5000, pitch_degs=-0.7000, accels=[-0.1274, -2.0678, -9.4864],         self.ang_vels=[0.2740, 0.0035, 0.0175]>
ImuData<roll_degs=12.6000, pitch_degs=-0.7000, accels=[-0.1176, -2.1070, -9.4962],         self.ang_vels=[0.2758, 0.0052, 0.0175]>
ImuData<roll_degs=12.7000, pitch_degs=-0.7000, accels=[-0.1078, -2.1462, -9.5158],         self.ang_vels=[0.2793, 0.0052, 0.0175]>
ImuData<roll_degs=12.7000, pitch_degs=-0.7000, accels=[-0.0490, -2.1952, -9.5354],         self.ang_vels=[0.2775, 0.0052, 0.0175]>
ImuData<roll_degs=12.8000, pitch_degs=-0.7000, accels=[-0.0882, -2.2344, -9.4766],         self.ang_vels=[0.2775, 0.0035, 0.0175]>
ImuData<roll_degs=12.8000, pitch_degs=-0.7000, accels=[-0.1274, -2.1658, -9.4276],         self.ang_vels=[0.2723, 0.0035, 0.0175]>
ImuData<roll_degs=12.9000, pitch_degs=-0.7000, accels=[-0.1176, -2.2050, -9.4374],         self.ang_vels=[0.2635, 0.0035, 0.0157]>
ImuData<roll_degs=13.0000, pitch_degs=-0.7000, accels=[-0.1078, -2.1952, -9.4178],         self.ang_vels=[0.2601, 0.0035, 0.0157]>
ImuData<roll_degs=13.0000, pitch_degs=-0.7000, accels=[-0.1274, -2.1854, -9.4276],         self.ang_vels=[0.2513, 0.0035, 0.0140]>
ImuData<roll_degs=13.1000, pitch_degs=-0.7000, accels=[-0.1176, -2.2442, -9.4276],         self.ang_vels=[0.2426, 0.0052, 0.0157]>
ImuData<roll_degs=13.1000, pitch_degs=-0.7000, accels=[-0.1078, -2.2442, -9.4472],         self.ang_vels=[0.2374, 0.0035, 0.0157]>
ImuData<roll_degs=13.2000, pitch_degs=-0.7000, accels=[-0.1764, -2.2050, -9.4570],         self.ang_vels=[0.2286, 0.0035, 0.0122]>
ImuData<roll_degs=13.3000, pitch_degs=-0.7000, accels=[-0.2058, -2.1854, -9.4374],         self.ang_vels=[0.2234, 0.0035, 0.0122]>
ImuData<roll_degs=13.3000, pitch_degs=-0.7000, accels=[-0.2744, -2.1070, -9.4766],         self.ang_vels=[0.2147, 0.0017, 0.0070]>
ImuData<roll_degs=13.4000, pitch_degs=-0.7000, accels=[-0.3038, -2.0678, -9.4668],         self.ang_vels=[0.2094, 0.0017, -0.0052]>
ImuData<roll_degs=13.4000, pitch_degs=-0.7000, accels=[-0.3136, -2.0776, -9.4864],         self.ang_vels=[0.2094, 0.0017, -0.0157]>
ImuData<roll_degs=13.5000, pitch_degs=-0.7000, accels=[-0.3528, -2.0090, -9.4864],         self.ang_vels=[0.2094, 0.0017, -0.0401]>
ImuData<roll_degs=13.5000, pitch_degs=-0.7000, accels=[-0.2940, -2.1168, -9.5158],         self.ang_vels=[0.2129, 0.0017, -0.0663]>
ImuData<roll_degs=13.6000, pitch_degs=-0.7000, accels=[-0.1862, -2.2442, -9.5354],         self.ang_vels=[0.2129, 0.0052, -0.0785]>
ImuData<roll_degs=13.6000, pitch_degs=-0.7000, accels=[-0.0882, -2.3520, -9.4766],         self.ang_vels=[0.2182, 0.0052, -0.0995]>
ImuData<roll_degs=13.7000, pitch_degs=-0.7000, accels=[-0.0098, -2.3814, -9.4766],         self.ang_vels=[0.2251, 0.0052, -0.1047]>
ImuData<roll_degs=13.8000, pitch_degs=-0.6000, accels=[0.0490, -2.4402, -9.4864],         self.ang_vels=[0.2269, 0.0017, -0.0942]>
ImuData<roll_degs=13.8000, pitch_degs=-0.6000, accels=[0.0392, -2.4990, -9.5060],         self.ang_vels=[0.2251, 0.0035, -0.0890]>
ImuData<roll_degs=13.9000, pitch_degs=-0.6000, accels=[0.0686, -2.5578, -9.5256],         self.ang_vels=[0.2286, 0.0035, -0.0750]>
ImuData<roll_degs=13.9000, pitch_degs=-0.6000, accels=[0.0784, -2.5872, -9.4668],         self.ang_vels=[0.2269, 0.0035, -0.0576]>
ImuData<roll_degs=14.0000, pitch_degs=-0.6000, accels=[0.0784, -2.5578, -9.4962],         self.ang_vels=[0.2304, 0.0035, -0.0471]>
ImuData<roll_degs=14.1000, pitch_degs=-0.6000, accels=[0.0686, -2.5382, -9.4864],         self.ang_vels=[0.2374, 0.0052, -0.0244]>
ImuData<roll_degs=14.1000, pitch_degs=-0.6000, accels=[0.0196, -2.4500, -9.5158],         self.ang_vels=[0.2409, 0.0070, -0.0000]>
ImuData<roll_degs=14.2000, pitch_degs=-0.6000, accels=[-0.0882, -2.4108, -9.5158],         self.ang_vels=[0.2443, 0.0052, 0.0105]>
ImuData<roll_degs=14.2000, pitch_degs=-0.6000, accels=[-0.0980, -2.3520, -9.5354],         self.ang_vels=[0.2496, 0.0052, 0.0175]>
ImuData<roll_degs=14.3000, pitch_degs=-0.6000, accels=[-0.0392, -2.4010, -9.5452],         self.ang_vels=[0.2531, 0.0052, 0.0175]>
ImuData<roll_degs=14.4000, pitch_degs=-0.6000, accels=[-0.0980, -2.3814, -9.5158],         self.ang_vels=[0.2653, 0.0052, 0.0175]>
ImuData<roll_degs=14.4000, pitch_degs=-0.6000, accels=[-0.0784, -2.3716, -9.4668],         self.ang_vels=[0.2810, 0.0052, 0.0175]>
ImuData<roll_degs=14.5000, pitch_degs=-0.6000, accels=[-0.0882, -2.4010, -9.4962],         self.ang_vels=[0.2897, 0.0070, 0.0157]>
ImuData<roll_degs=14.6000, pitch_degs=-0.6000, accels=[-0.1078, -2.4500, -9.4766],         self.ang_vels=[0.3054, 0.0052, 0.0157]>
ImuData<roll_degs=14.6000, pitch_degs=-0.6000, accels=[-0.0490, -2.4500, -9.4864],         self.ang_vels=[0.3176, 0.0070, 0.0157]>
ImuData<roll_degs=14.7000, pitch_degs=-0.6000, accels=[-0.0784, -2.4794, -9.4374],         self.ang_vels=[0.3211, 0.0070, 0.0140]>
ImuData<roll_degs=14.8000, pitch_degs=-0.6000, accels=[-0.0882, -2.4990, -9.4276],         self.ang_vels=[0.3246, 0.0070, 0.0140]>
ImuData<roll_degs=14.9000, pitch_degs=-0.6000, accels=[-0.1470, -2.4598, -9.4080],         self.ang_vels=[0.3264, 0.0070, 0.0140]>
ImuData<roll_degs=14.9000, pitch_degs=-0.6000, accels=[-0.2548, -2.3520, -9.3982],         self.ang_vels=[0.3281, 0.0052, 0.0105]>
ImuData<roll_degs=15.0000, pitch_degs=-0.6000, accels=[-0.3332, -2.2932, -9.3590],         self.ang_vels=[0.3281, 0.0035, 0.0017]>
ImuData<roll_degs=15.1000, pitch_degs=-0.6000, accels=[-0.3430, -2.2638, -9.4472],         self.ang_vels=[0.3299, 0.0035, -0.0105]>
ImuData<roll_degs=15.2000, pitch_degs=-0.6000, accels=[-0.1862, -2.1756, -9.3982],         self.ang_vels=[0.3281, 0.0052, -0.0367]>
ImuData<roll_degs=15.3000, pitch_degs=-0.6000, accels=[-0.1470, -2.3128, -9.3884],         self.ang_vels=[0.3264, 0.0070, -0.0524]>
ImuData<roll_degs=15.3000, pitch_degs=-0.6000, accels=[-0.0980, -2.6656, -9.3982],         self.ang_vels=[0.3229, 0.0070, -0.0541]>
ImuData<roll_degs=15.4000, pitch_degs=-0.6000, accels=[-0.0196, -2.8028, -9.4080],         self.ang_vels=[0.3229, 0.0087, -0.0611]>
ImuData<roll_degs=15.5000, pitch_degs=-0.6000, accels=[0.0098, -2.8322, -9.3884],         self.ang_vels=[0.3246, 0.0052, -0.0593]>
ImuData<roll_degs=15.6000, pitch_degs=-0.6000, accels=[0.0588, -2.8518, -9.4570],         self.ang_vels=[0.3264, 0.0052, -0.0559]>
ImuData<roll_degs=15.6000, pitch_degs=-0.6000, accels=[0.0392, -2.8518, -9.4570],         self.ang_vels=[0.3334, 0.0052, -0.0419]>
ImuData<roll_degs=15.7000, pitch_degs=-0.6000, accels=[0.0490, -2.8420, -9.4276],         self.ang_vels=[0.3386, 0.0052, -0.0244]>
ImuData<roll_degs=15.8000, pitch_degs=-0.6000, accels=[0.0392, -2.8910, -9.3786],         self.ang_vels=[0.3403, 0.0052, -0.0157]>
ImuData<roll_degs=15.9000, pitch_degs=-0.6000, accels=[0.0098, -2.9008, -9.3296],         self.ang_vels=[0.3438, 0.0070, 0.0017]>
ImuData<roll_degs=16.0000, pitch_degs=-0.6000, accels=[-0.0686, -2.7734, -9.3688],         self.ang_vels=[0.3456, 0.0070, 0.0087]>
ImuData<roll_degs=16.0000, pitch_degs=-0.6000, accels=[-0.0980, -2.7342, -9.3492],         self.ang_vels=[0.3456, 0.0070, 0.0192]>
ImuData<roll_degs=16.1000, pitch_degs=-0.6000, accels=[-0.0784, -2.7636, -9.3688],         self.ang_vels=[0.3491, 0.0052, 0.0209]>
ImuData<roll_degs=16.2000, pitch_degs=-0.6000, accels=[-0.0882, -2.7734, -9.3688],         self.ang_vels=[0.3456, 0.0052, 0.0192]>
ImuData<roll_degs=16.3000, pitch_degs=-0.6000, accels=[-0.0980, -2.7930, -9.3688],         self.ang_vels=[0.3456, 0.0070, 0.0192]>
ImuData<roll_degs=16.4000, pitch_degs=-0.6000, accels=[-0.0784, -2.7832, -9.3198],         self.ang_vels=[0.3386, 0.0052, 0.0175]>
ImuData<roll_degs=16.4000, pitch_degs=-0.6000, accels=[-0.0784, -2.7930, -9.3198],         self.ang_vels=[0.3351, 0.0052, 0.0175]>
ImuData<roll_degs=16.5000, pitch_degs=-0.6000, accels=[-0.0980, -2.8028, -9.2806],         self.ang_vels=[0.3281, 0.0052, 0.0175]>
ImuData<roll_degs=16.6000, pitch_degs=-0.6000, accels=[-0.0392, -2.8322, -9.2904],         self.ang_vels=[0.3246, 0.0052, 0.0175]>
ImuData<roll_degs=16.7000, pitch_degs=-0.6000, accels=[-0.1274, -2.8224, -9.3100],         self.ang_vels=[0.3194, 0.0070, 0.0175]>
ImuData<roll_degs=16.8000, pitch_degs=-0.6000, accels=[-0.0588, -2.8420, -9.3100],         self.ang_vels=[0.3142, 0.0052, 0.0192]>
ImuData<roll_degs=16.8000, pitch_degs=-0.6000, accels=[-0.0980, -2.8224, -9.2806],         self.ang_vels=[0.3124, 0.0052, 0.0192]>
ImuData<roll_degs=16.9000, pitch_degs=-0.6000, accels=[-0.0294, -2.8812, -9.2904],         self.ang_vels=[0.3072, 0.0052, 0.0192]>
ImuData<roll_degs=17.0000, pitch_degs=-0.6000, accels=[-0.0882, -2.8420, -9.2806],         self.ang_vels=[0.3002, 0.0070, 0.0192]>
ImuData<roll_degs=17.0000, pitch_degs=-0.6000, accels=[-0.0882, -2.8616, -9.2708],         self.ang_vels=[0.3002, 0.0052, 0.0192]>
ImuData<roll_degs=17.1000, pitch_degs=-0.6000, accels=[-0.0490, -2.9106, -9.2610],         self.ang_vels=[0.2950, 0.0070, 0.0175]>
ImuData<roll_degs=17.2000, pitch_degs=-0.6000, accels=[-0.0784, -2.9302, -9.3198],         self.ang_vels=[0.2932, 0.0052, 0.0175]>
ImuData<roll_degs=17.2000, pitch_degs=-0.6000, accels=[-0.0980, -2.9498, -9.3198],         self.ang_vels=[0.2915, 0.0052, 0.0175]>
ImuData<roll_degs=17.3000, pitch_degs=-0.6000, accels=[-0.0882, -2.9302, -9.2708],         self.ang_vels=[0.2862, 0.0070, 0.0175]>
ImuData<roll_degs=17.4000, pitch_degs=-0.6000, accels=[-0.1176, -2.9498, -9.2316],         self.ang_vels=[0.2827, 0.0052, 0.0175]>
ImuData<roll_degs=17.4000, pitch_degs=-0.6000, accels=[-0.1176, -2.9498, -9.2512],         self.ang_vels=[0.2740, 0.0070, 0.0175]>
ImuData<roll_degs=17.5000, pitch_degs=-0.6000, accels=[-0.0588, -2.9792, -9.2806],         self.ang_vels=[0.2670, 0.0035, 0.0175]>
ImuData<roll_degs=17.6000, pitch_degs=-0.6000, accels=[-0.0784, -2.9596, -9.3002],         self.ang_vels=[0.2653, 0.0035, 0.0175]>
ImuData<roll_degs=17.6000, pitch_degs=-0.6000, accels=[-0.0784, -2.9988, -9.3100],         self.ang_vels=[0.2618, 0.0052, 0.0175]>
ImuData<roll_degs=17.7000, pitch_degs=-0.6000, accels=[-0.0490, -2.9890, -9.2904],         self.ang_vels=[0.2583, 0.0052, 0.0209]>
ImuData<roll_degs=17.8000, pitch_degs=-0.6000, accels=[-0.0392, -2.9988, -9.2610],         self.ang_vels=[0.2583, 0.0052, 0.0227]>
ImuData<roll_degs=17.8000, pitch_degs=-0.6000, accels=[-0.0294, -2.9890, -9.2512],         self.ang_vels=[0.2531, 0.0052, 0.0279]>
ImuData<roll_degs=17.9000, pitch_degs=-0.6000, accels=[-0.0686, -2.9988, -9.2512],         self.ang_vels=[0.2478, 0.0070, 0.0384]>
ImuData<roll_degs=17.9000, pitch_degs=-0.6000, accels=[-0.0882, -2.9988, -9.2414],         self.ang_vels=[0.2496, 0.0070, 0.0419]>
ImuData<roll_degs=18.0000, pitch_degs=-0.6000, accels=[-0.1372, -3.0870, -9.2708],         self.ang_vels=[0.2461, 0.0070, 0.0471]>
ImuData<roll_degs=18.1000, pitch_degs=-0.6000, accels=[-0.1568, -3.0772, -9.3198],         self.ang_vels=[0.2461, 0.0052, 0.0454]>
ImuData<roll_degs=18.1000, pitch_degs=-0.6000, accels=[-0.1470, -3.0674, -9.3100],         self.ang_vels=[0.2478, 0.0052, 0.0349]>
ImuData<roll_degs=18.2000, pitch_degs=-0.6000, accels=[-0.1078, -3.0576, -9.2806],         self.ang_vels=[0.2496, 0.0052, 0.0262]>
ImuData<roll_degs=18.2000, pitch_degs=-0.6000, accels=[-0.0686, -3.0478, -9.2610],         self.ang_vels=[0.2513, 0.0052, 0.0244]>
ImuData<roll_degs=18.3000, pitch_degs=-0.6000, accels=[-0.1176, -3.0282, -9.2316],         self.ang_vels=[0.2566, 0.0070, 0.0227]>
ImuData<roll_degs=18.4000, pitch_degs=-0.6000, accels=[-0.0980, -3.0576, -9.3002],         self.ang_vels=[0.2635, 0.0052, 0.0209]>
ImuData<roll_degs=18.4000, pitch_degs=-0.6000, accels=[-0.0784, -3.1066, -9.3100],         self.ang_vels=[0.2670, 0.0052, 0.0192]>
ImuData<roll_degs=18.5000, pitch_degs=-0.6000, accels=[-0.0588, -3.1654, -9.2904],         self.ang_vels=[0.2705, 0.0052, 0.0192]>
ImuData<roll_degs=18.6000, pitch_degs=-0.6000, accels=[-0.0784, -3.1458, -9.2708],         self.ang_vels=[0.2705, 0.0052, 0.0209]>
ImuData<roll_degs=18.6000, pitch_degs=-0.6000, accels=[-0.0784, -3.1458, -9.2022],         self.ang_vels=[0.2670, 0.0052, 0.0192]>
ImuData<roll_degs=18.7000, pitch_degs=-0.6000, accels=[-0.0784, -3.1556, -9.2022],         self.ang_vels=[0.2618, 0.0035, 0.0209]>
ImuData<roll_degs=18.7000, pitch_degs=-0.6000, accels=[-0.0882, -3.0968, -9.1336],         self.ang_vels=[0.2583, 0.0035, 0.0209]>
ImuData<roll_degs=18.8000, pitch_degs=-0.6000, accels=[-0.1568, -2.9694, -9.1434],         self.ang_vels=[0.2496, 0.0052, 0.0227]>
ImuData<roll_degs=18.9000, pitch_degs=-0.6000, accels=[-0.2450, -2.8518, -9.1042],         self.ang_vels=[0.2339, 0.0052, 0.0244]>
ImuData<roll_degs=18.9000, pitch_degs=-0.6000, accels=[-0.2744, -2.9988, -9.1238],         self.ang_vels=[0.2217, 0.0052, 0.0262]>
ImuData<roll_degs=19.0000, pitch_degs=-0.6000, accels=[-0.1960, -3.2144, -9.2022],         self.ang_vels=[0.1990, 0.0070, 0.0209]>
ImuData<roll_degs=19.0000, pitch_degs=-0.6000, accels=[-0.0784, -3.3418, -9.1532],         self.ang_vels=[0.1833, 0.0070, 0.0087]>
ImuData<roll_degs=19.0000, pitch_degs=-0.6000, accels=[-0.0588, -3.3516, -9.1924],         self.ang_vels=[0.1798, 0.0070, 0.0017]>
ImuData<roll_degs=19.1000, pitch_degs=-0.6000, accels=[0.0000, -3.3222, -9.2120],         self.ang_vels=[0.1763, 0.0052, -0.0070]>
ImuData<roll_degs=19.1000, pitch_degs=-0.6000, accels=[0.0098, -3.3614, -9.2414],         self.ang_vels=[0.1780, 0.0052, -0.0105]>
ImuData<roll_degs=19.2000, pitch_degs=-0.6000, accels=[0.0392, -3.4006, -9.2414],         self.ang_vels=[0.1833, 0.0052, -0.0105]>
ImuData<roll_degs=19.2000, pitch_degs=-0.6000, accels=[0.0392, -3.4104, -9.2414],         self.ang_vels=[0.1868, 0.0052, -0.0070]>
ImuData<roll_degs=19.3000, pitch_degs=-0.6000, accels=[0.0000, -3.3320, -9.2022],         self.ang_vels=[0.1885, 0.0052, -0.0017]>
ImuData<roll_degs=19.3000, pitch_degs=-0.6000, accels=[-0.0490, -3.3124, -9.2218],         self.ang_vels=[0.1850, 0.0035, 0.0052]>
ImuData<roll_degs=19.4000, pitch_degs=-0.6000, accels=[-0.0392, -3.3124, -9.2022],         self.ang_vels=[0.1798, 0.0035, 0.0122]>
ImuData<roll_degs=19.4000, pitch_degs=-0.6000, accels=[-0.0980, -3.3026, -9.2120],         self.ang_vels=[0.1798, 0.0035, 0.0140]>
ImuData<roll_degs=19.4000, pitch_degs=-0.6000, accels=[-0.0980, -3.2928, -9.2414],         self.ang_vels=[0.1780, 0.0052, 0.0175]>
ImuData<roll_degs=19.5000, pitch_degs=-0.6000, accels=[-0.0882, -3.2928, -9.2414],         self.ang_vels=[0.1780, 0.0052, 0.0175]>
ImuData<roll_degs=19.5000, pitch_degs=-0.6000, accels=[-0.1078, -3.2634, -9.2022],         self.ang_vels=[0.1780, 0.0052, 0.0175]>
ImuData<roll_degs=19.6000, pitch_degs=-0.6000, accels=[-0.0980, -3.3026, -9.1826],         self.ang_vels=[0.1798, 0.0052, 0.0175]>
ImuData<roll_degs=19.6000, pitch_degs=-0.6000, accels=[-0.0784, -3.3026, -9.1728],         self.ang_vels=[0.1798, 0.0052, 0.0175]>
ImuData<roll_degs=19.7000, pitch_degs=-0.6000, accels=[-0.0980, -3.2928, -9.1826],         self.ang_vels=[0.1815, 0.0070, 0.0175]>
ImuData<roll_degs=19.7000, pitch_degs=-0.6000, accels=[-0.1372, -3.3222, -9.1924],         self.ang_vels=[0.1850, 0.0070, 0.0175]>
ImuData<roll_degs=19.7000, pitch_degs=-0.6000, accels=[-0.1078, -3.3124, -9.2218],         self.ang_vels=[0.1850, 0.0070, 0.0157]>
ImuData<roll_degs=19.8000, pitch_degs=-0.6000, accels=[-0.0980, -3.3320, -9.2022],         self.ang_vels=[0.1885, 0.0052, 0.0157]>
ImuData<roll_degs=19.8000, pitch_degs=-0.6000, accels=[-0.0980, -3.3026, -9.2120],         self.ang_vels=[0.1885, 0.0035, 0.0140]>
ImuData<roll_degs=19.9000, pitch_degs=-0.6000, accels=[-0.1078, -3.3320, -9.1924],         self.ang_vels=[0.1885, 0.0052, 0.0140]>
ImuData<roll_degs=19.9000, pitch_degs=-0.5000, accels=[-0.0980, -3.3320, -9.1924],         self.ang_vels=[0.1920, 0.0070, 0.0140]>
ImuData<roll_degs=20.0000, pitch_degs=-0.5000, accels=[-0.1078, -3.3222, -9.2022],         self.ang_vels=[0.1955, 0.0052, 0.0140]>
